Nome,Preço,Categoria,Avaliação,Número de avaliações,Termômetro,Vendedor
 Moto G 5g Plus Dual Sim 128 Gb Azul-oceano 8 Gb Ram Xt2075 (Recondicionado),"1.879,06",Celulares e Smartphones,,,5.0,SOAN5091695
Smartphone Xiaomi Redmi Note 11s Dual Sim 128gb 8gb Azul Top,"1.614,99",Celulares e Smartphones,,,3.0,SPACE+LOJAWEB
"Celular Samsung Galaxy A03 Core 6,5'' 32gb Barato Novo Nfe",757,Celulares e Smartphones,,,5.0,SMARTSCAROL
Vitrine Apple iPhone 12 64gb Original,3.159,Celulares e Smartphones,,,5.0,IPHONES+ZN
iPhone 11 256gb Verde Usado (Recondicionado),"2.675,20",Celulares e Smartphones,,,5.0,Trocafy
Xaiomi Redmi Note 12 4/128gb Global Lançamento 2023 + Fone,"1.759,90",Celulares e Smartphones,,,5,VICENTENEUSA20220719182152
iPhone 14 Pro 1tb Roxo Reembalado (Recondicionado),"12.938,05",Celulares e Smartphones,,,,Trocafy
Apple iPhone XR 64 Gb Vitrine - 12x Sem Juros,"1.953,60",Celulares e Smartphones,,,5,RUN+_AWAY
"Samsung Galaxy A54 5g 128gb 8gb Ram 6,4'' Branco Novo + Nf","2.105,19",Celulares e Smartphones,,,5,ALVARO_BISPO2009
iPhone XS Max 64 Gb Preto Lindo Nota Fiscal 10x Sem Juros (Recondicionado),"2.489,12",Celulares e Smartphones,,,5,ZARIH
Smartphone Nokia C30 64gb 4g Dual Chip 2gb Ram Verde - Nk042,818,Celulares e Smartphones,,,,Loja MMPLACE
Xiaomi Redmi Note 12 6/128gb Global Dual Sim Preto.,"1.566,40",Celulares e Smartphones,,,5,IMPPORTADOS+LM
Smartphone Samsung Galaxy A54 5g 128gb 8gb Branco Lacrado,2.599,Celulares e Smartphones,,,5,ALVARO_BISPO2009
Smartphone Asus Rog Phone 6 Snapdragon 8+ 12gb 256gb Amoled,"6.775,12",Celulares e Smartphones,,,,Asus
Smartphone Redmi Note 11s Dual Sim 128gb 8gb Twilight Blue ,"1.703,61",Celulares e Smartphones,,,5,DEVELOP+STORE
 iPhone X 256gb Preto Lindo + Brinde + Nota Fiscal (Recondicionado),"1.991,08",Celulares e Smartphones,,,5,ZARIH
Smartphone Motorola Edge 20 Pro 256gb Azul 5g 12gb Ram,"2.991,58",Celulares e Smartphones,,,5,NEGOCIUN+UP2
Apple iPhone XR 64gb Original - Vitrine 12x S/ Juros,"1.957,11",Celulares e Smartphones,5.0,1,3,SCTA661944
Samsung Galaxy S23 Dual SIM 256 GB phantom black 8 GB RAM,5.674,Celulares e Smartphones,4.9,131,,Samsung
Samsung Galaxy S23 Plus Dual SIM 512 GB creme 8 GB RAM,6.984,Celulares e Smartphones,,,,Samsung
Smartphone Motorola Edge 20 Pro 256gb Azul 5g 12gb Ram,"2.991,58",Celulares e Smartphones,,,5,NEGOCIUN-SP2
Apple iPhone 8 64 Gb Original Vitrine - Com Garantia,1.199,Celulares e Smartphones,,,5,IPHONES+ZN
Celular Xiaomi Poco X5 5g Dual Sim 256 Gb Preto 8 Gb Ram,"2.696,07",Celulares e Smartphones,,,5,VITT_JS
Xaiomi Redmi A1 32gb 2gb Ram Lançamento 2022. Envio Imediato,"664,90",Celulares e Smartphones,,,5,VICENTENEUSA20220719182152
iPhone 8 - 256 Gb Dourado - Out Of Box - Com Descont,"1.691,96",Celulares e Smartphones,,,5,VIPNOTE2000
Xiaomi Redmi Note 12 Pro Plus 5g 256gb 8gb Lacrado,"3.158,40",Celulares e Smartphones,,,4,SIDA1148592
"Xiaomi Redmi K50 Ultra 8gb Ram 256gb Rom,android 12,  108mp.","5.652,50",Celulares e Smartphones,,,5,MEBSHOPOFICAL
Smartphone Xiaomi Redmi 12c 4ram 128 Gb Global Lacrado ,1.399,Celulares e Smartphones,,,5,LOJADOPUGA
Samsung A34 5g 128gb,"1.885,18",Celulares e Smartphones,,,5,RGS-VENDAS
Apple iPhone 11 (64 Gb) - Branco Vitrine Exposição (Recondicionado),"2.694,25",Celulares e Smartphones,,,5,MAMMULTIMARCASCOMERCIOEDIS
Smartphone Asus Rog Phone 6 Snapdragon 8+ 16gb 512gb Diablo,"8.969,22",Celulares e Smartphones,,,5,Asus
Xiaomi Redmi Note 11 Pro+ Plus 5g 256 Gb 8 Gb Cam 108 Mpx ,"2.700,90",Celulares e Smartphones,,,5,MINAS030
Apple iPhone XR 64 Gb -vermelho Lindo + Nota Fiscal + Brinde (Recondicionado),"1.963,76",Celulares e Smartphones,,,5,ZARIH
Smartphone Asus Rog Phone 6 Snapdragon 8+ 8gb 256gb Batman,"7.649,10",Celulares e Smartphones,,,5,Asus
Samsung Galaxy A02s 32 Gb 3 Gb Ram,1.099,Celulares e Smartphones,,,5,RGS-VENDAS
Smartphone Motorola Moto Edge 20 8g 128gb Preto Pronto Envio (Recondicionado),"1.989,27",Celulares e Smartphones,,,5,LD3234
Samsung Galaxy S23 Plus Dual SIM 256 GB violeta 8 GB RAM,6.111,Celulares e Smartphones,,,,Samsung
Positivo Twist 5 S620 Dual Sim 64 Gb Preto 1 Gb Ram,"515,37",Celulares e Smartphones,,,5,NEGOCIUN-SP
 iPhone 8 64 Gb Vermelho Lindo + Nota Fiscal + 10x Sem Juros (Recondicionado),"1.219,02",Celulares e Smartphones,,,5,ZARIH
Apple iPhone 11 Pro Cinza-espacial 256g Vitrine Bateria 100%,"3.958,65",Celulares e Smartphones,,,5,MYTOPWISHES.COM
Apple iPhone 14 256gb Amarelo,6.999,Celulares e Smartphones,,,5,LOJA+IPLACE
Celular Xiaomi Redmi 12c Mint Green 4gb Ram 128gb Global,1.215,Celulares e Smartphones,,,5,FLY+MEGASTORE
Celular Cubot P50 Com Nfc / 6gb Ram 128gb A Pronta Entrega,"1.185,71",Celulares e Smartphones,,,5,JSR.VENDAS
 Celular Moto G8 Play Xt2015 32gb Mem Intern. 2gb Ram Preto (Recondicionado),"692,55",Celulares e Smartphones,,,5,FURBTECHELETROELETRONICOSLTD
Xiaomi Redmi Note 11s 5g 6/128gb Dual Sim Global Azul.,"1.682,10",Celulares e Smartphones,,,5,IMPPORTADOS+LM
Smartphone Motorola G52 Xt2221-2 128gb 4gb Tela 6.6 Preto,"1.597,91",Celulares e Smartphones,,,3,DEBRES+CIA
Samsung Galaxy A14 128gb 4g Tela 6.6  4gb Ram Verde,"1.288,48",Celulares e Smartphones,,,4,STOPCELL+TELEFONIA
Kit Smartphone G Max 2 128gb E Teclado C Fio - Tc2620k,"866,14",Celulares e Smartphones,,,,Loja MMPLACE
Celular Moto G6 Dual Sim 32 Gb Índigo-escuro 3 Gb Ram (Recondicionado),"643,08",Celulares e Smartphones,,,5,FURBTECHELETROELETRONICOSLTD
Celular Obasmart Conecta 4g 32gb Fácil De Usar Obabox Ob026,"619,90",Celulares e Smartphones,,,,Loja MMPLACE
iPhone 12 Mini 64gb Branco Usado (Recondicionado),"2.879,10",Celulares e Smartphones,,,,Trocafy
iPhone 11 Pro 512gb Dourado Usado (Recondicionado),"3.160,08",Celulares e Smartphones,,,5,Trocafy
 iPhone 7 32 Gb Preto Excelente 10x Sem Juros + Nota Fiscal  (Recondicionado),"772,64",Celulares e Smartphones,,,5,ZARIH
Smartphone Samsung Galaxy A14 5g 128gb 4gb Tela 6.6  Prata,1.389,Celulares e Smartphones,,,5,Mobcom
Samsung Galaxy Z Flip4 5G 256 GB rosé 8 GB RAM,6.547,Celulares e Smartphones,,,,Samsung
Motorola Moto E6 Plus 64gb Cinza Metálico Bom - Usado (Recondicionado),"538,47",Celulares e Smartphones,,,5,TROCAFONECOMERCIALIZACAO
Mini Celular De 2 Chips Sim Com Abertura Cartão De Memória,"130,49",Celulares e Smartphones,,,4,DEL%C3%8DVIA20220706082628
Samsung Galaxy A02s 32 Gb Vermelho 3 Gb Ram Original Nf  (Recondicionado),799,Celulares e Smartphones,,,5,SHOPEX.
Celular LG Q6 32 Gb Rose Gold 3 Gb Ram Mostruario (Recondicionado),"529,99",Celulares e Smartphones,,,4,MASTER+CWB
Smartphone Realme C30 4g Octa-core 32gb Câm 8mp+selfie 5mp,"703,36",Celulares e Smartphones,,,5,ZOOM_STORE
Kit Smartphone Multilaser F Max 2 E Porta-retrato Digital,"939,85",Celulares e Smartphones,,,,Loja MMPLACE
Apple iPhone 14 Plus 128gb Amarelo,7.399,Celulares e Smartphones,,,5,Iplace
Xiaomi Redmi Note 12s 4g 8/256 Gb Dual Sim Global Verde.,1.955,Celulares e Smartphones,,,5,IMPPORTADOS+LM
Mini Celular Com Dois Chip Dual Micro Conversação 32 Mb Ram,"130,49",Celulares e Smartphones,,,4,DEL%C3%8DVIA20220706082628
Xiaomi Redmi Note 11s Dual 128 Gb + 8gb Ram Global Lacrado,"1.529,10",Celulares e Smartphones,,,5,SILU3301550
Apple iPhone 11 128gb Vitrine Original - Verde,"3.221,12",Celulares e Smartphones,,,5,IPHONES+ZN
Samsung Galaxy Z Fold4 Dual SIM 256 GB vinho 12 GB RAM,11.174,Celulares e Smartphones,,,,Samsung
Xiaomi Redmi 10a 4/128gb Dual Sim Global Sky Blue,"934,50",Celulares e Smartphones,,,5,IMPPORTADOS+LM
Kit Smartphone Multilaser F Max 2 3g E Porta-retrato Digital,"929,51",Celulares e Smartphones,,,,Loja Multi
iPhone XR 64gb Branco Vitrine Brinde Película 3d 12x S/ Juro,"2.020,20",Celulares e Smartphones,,,5,RUN+_AWAY
Motorola Moto E20 32gb Usado Com Marcas (Recondicionado),"1.884,80",Celulares e Smartphones,,,,Trocafy
Smartphone 32gb Para A 3ª Idade Dourado Obabox - Ob018,589,Celulares e Smartphones,,,,Loja Multi
Smartphone Samsung Galaxy A23 128gb 4gb Octa-core Android,"1.400,26",Celulares e Smartphones,,,5,LEONFERSHOP
Kit Smartphone Multilaser F Max 2 E Porta-retrato Digital,"960,50",Celulares e Smartphones,,,,Loja MMPLACE
 Moto G7 Plus Dual Sim 64 Gb Índigo 4 Gb Ram  (Recondicionado),"989,88",Celulares e Smartphones,,,5,ASTROTEC+ELETRONICOS
  iPhone X 64gb Vitrine + Brinde Pronta Entrega,"2.068,16",Celulares e Smartphones,,,5,VIPNOTE2007
Celular LG K4 Novo Lgx230ds 8gb Memoria Inter 1gb Ram Marrom (Recondicionado),"426,55",Celulares e Smartphones,,,5,FURBTECHELETROELETRONICOSLTD
Samsung Galaxy A03 Core Dual 32 Gb Azul 2 Gb Ram - Vitrine (Recondicionado),"679,15",Celulares e Smartphones,,,5,XMAGAZINEE
Apple iPhone XR 128 Gb - Amarelo Lindo + Nota Fiscal +brinde (Recondicionado),"2.151,86",Celulares e Smartphones,,,5,ZARIH
Apple iPhone XR (128gb) - Preto Perfeito + Brindes (Recondicionado),"1.899,99",Celulares e Smartphones,,,5,R9+IMPORTS
Notebook Ultra Ub240 Celeron 4gb 128ssd 14 W11 + Office 365,1.999,Notebooks,5.0,1,,VIKING
Notebook Nitro 5 An517-54-79wa I7 512gbssd Gtx1650 17.3  Fhd,6.299,Notebooks,,,,Acer Brasil
Notebook Vaio Fe15 Fhd I3 8gb Ssd 256gb Win 11h Cinza,,,4.8,99,,
Notebook Acer Aspire 3 Fhd Celeron 128gb Ssd 4gb Win 11 Pro,1.639,Notebooks,,,,INPOWER
"Notebook Samsung Intel Core I5 1135g7 8gb Ssd 256gb 15,6 W11",3.149,Notebooks,4.5,11,,2Eletro
Notebook Predator 72xa I7 12ª W11 Rtx3060 16gb 512gb Ssd 16 ,12.999,Notebooks,,,,Acer Brasil
Notebook Barato Hp 8gb Ddr3 Hd500gb Vídeo Probook 645 G2 (Recondicionado),1.253,Notebooks,,,5,BIRO188
Notebook Positivo Core I3-1115g4 14 Fhd Ssd 256gb 4gb Shell,2.799,Notebooks,4.3,10,,INPOWER
Notebook Compaq Presario 435 Core I3 4gb 240gb Ssd Cinza,1.699,Notebooks,,,,Compaq
"Notebook Samsung Intel Core I5 1135g7 8gb Ssd 256gb 15,6 W11",3.899,Notebooks,,,,2Eletro
Notebook Compaq Presario 427 Pentium N3700 240gb Ssd Linux,1.229,Notebooks,,,5,INPOWER
Notebook Hp Intel Core I5 8gb 500gb Windows 10 - Promoção,"2.519,37",Notebooks,4.3,11,5,LFJR+INFO
"Notebook Compaq Presario 436 14,1  Intel Core I3 240gb Cinza",1.929,Notebooks,,,5,2Eletro
Notebook Barato I5 Ssd 256gb 8gb 14 Bluetooh Wifi Usb C Hp (Recondicionado),"1.799,99",Notebooks,,,5,BIRO188
Chromebook Lenovo 8-core 64gb Ssd Ddr4 Touch Original Nf,"2.111,12",Notebooks,4.8,19,5,AI2COMERCIO
Notebook Lenovo Thinkpad T470 Core I5 7° 8gb 240gb Ssd ,1.800,Notebooks,,,5,INFOPRIMEINFORMATICA
"Notebook Asus M1502IA icelight silver AMD Ryzen 5 4600H  8GB de RAM 256GB SSD, AMD Radeon RX Vega 6 (Ryzen 4000/5000) 1920x1080px Linux Keep OS",2.655,Notebooks,,,5,Asus
"Notebook Compaq Presario 424 cinza 14"", Intel Pentium N3700  4GB de RAM 1TB HDD, Intel HD Graphics (Braswell) 1366x768px Windows 11",1.449,Notebooks,,,5,Compaq
Notebook Dell Latitude 5480 Core I5 4gb Ssd 120gb Wifi,"1.583,92",Notebooks,,,4,EXTRABIT
Notebook Predator 72xa I7 12ª W11 Rtx3060 16gb 512gb Ssd 16 ,12.999,Notebooks,,,5,Acer Brasil
Notebook Vaio Fe15 Fhd I3-1215u 4gb Ssd 512gb Linux Debian,2.295,Notebooks,,,,INPOWER
Notebook Acer Swift 3 Sf314-511-58k4 Evo I5 8gb 512gb Ssd,3.799,Notebooks,5.0,3,5,Acer Brasil
Notebook Gamer Nitro An515-45-r91a R5 W11 8gb 512gb Ssd 15.6,5.499,Notebooks,,,,Acer Brasil
Notebook Acer Vero Av15- 51-53ap I5 8gb 256gb Ssd 15.6 Eco,3.599,Notebooks,,,,Acer Brasil
"Apple Macbook Air A1466 13.3 2017 Intel Core I5  8gb, 256gb ","3.517,36",Notebooks,5.0,2,5,NOTEPLACE.NOTEBOOK
Notebook Acer Vero 53ap Ci511ª 8gb 256ssd W11 15.6fhd Iris,3.399,Notebooks,,,5,Acer Brasil
Notebook Lenovo Ideapad 1 R3-7320u 8gb 256gb Ssd W11 15.6 ,2.443,Notebooks,,,4,Lenovo
Notebook 2 Em 1 Positivo Duo C464d Intel® Celeron® ,1.399,Notebooks,,,,Positivo
Notebook Multi Ultra Legacy Atom 64gb 4gb Cloud Cinza Win 10,959,Notebooks,,,,INPOWER
Notebook Positivo Core I3-1115g4 14 Fhd Ssd 256gb 4gb Shell,1.779,Notebooks,5.0,2,5,INPOWER
Notebook Core I5-6300u 256gb Ssd M.2 8gb Ddr4 Latitude 5480 (Recondicionado),"1.943,50",Notebooks,,,5,BIRO188
Notebook Acer Aspire 5 A514-54-324n I3 Gutta 4gb 256gb Sdd,2.299,Notebooks,4.0,4,,Acer Brasil
Notebook Vaio Fe15 15.6 Hd I3-10110u  4gb Ssd 256gb Win 11 H,2.099,Notebooks,5.0,3,5,INPOWER
Notebook Vaio Fe15 Fhd I3-1215u 4gb Ssd 512gb Linux,3.799,Notebooks,5.0,1,,SafeGamer
"Notebook Asus M515da-br1454 R7 8gb 256gb Ssd Endless 15,6",2.639,Notebooks,,,5,Asus
Notebook Lenovo T470 Core I7 7ger 16gb Ssd480gb W10 Vitrin E,2.898,Notebooks,,,5,WWW.HELPSETINFO.COM.BR
Notebook Vaio® Fe14 Core I7-10510u 512gb Ssd Windows 11 ,3.999,Notebooks,,,5,Vaio
Notebook Gamer Nitro An515-45-r91a R5 W11 8gb 512gb Ssd 15.6,5.499,Notebooks,,,5,Acer Brasil
Notebook Vaio Fe15 15.6 Hd I3-10110u  4gb Ssd 256gb Win 11 H,2.189,Notebooks,5.0,2,5,INPOWER
"Notebook Asus X515JF cinza 15.6"", Intel Core i5 1035G1  8GB de RAM 512GB SSD, NVIDIA GeForce MX130 1920x1080px Windows 11 Home",3.647,Notebooks,,,5,Asus
Notebook Acer Aspire 5 A515-56-740v I7 Gutta 8gb 512gb Sdd,3.499,Notebooks,5.0,2,5,Acer Brasil
Notebook Gamer Legion 5i I7 16gb 512gb Ssd Rtx3060 W11,9.493,Notebooks,5.0,2,4,Lenovo
"Notebook Lenovo IdeaPad B330-15IKBR  preta 15.6"", Intel Core i3 7020U  4GB de RAM 500GB HDD, Intel HD Graphics 620 1366x768px Windows 10 Home",2.299,Notebooks,,,5,IMPERIUMS GAMES
Notebook Asus E410ma 14 Led Dualcore N4020 4gb 128gb Ssd W11,2.079,Notebooks,,,,INPOWER
Notebook Dell Latitude 3400 I5 Ssd 480g 16g Ver Descrição,"2.903,12",Notebooks,,,5,GMD+BRASIL
"Notebook Asus Vivobook 15 Core I3 8gb 256ssd W11 15,6 Prata","2.879,10",Notebooks,,,5,Asus
Positivo Notebook 2 Em 1 Positivo Duo C4128b-3 Intel Celeron,1.399,Notebooks,,,5,Positivo
Notebook Thinkpad T460 I5 240gb Ssd 8gb Win 10 Hdmi Usb 3.0,"2.249,10",Notebooks,,,5,IMPERIUMS GAMES
Notebook Thinkpad T460 I5 240gb Ssd 8gb Win 10 Hdmi Usb 3.0,"2.249,10",Notebooks,,,5,IMPERIUMS GAMES
Notebook Multilaser 2 Em 1 Celeron 64gb 4gb  + Office 365,1.299,Notebooks,4.3,6,5,INPOWER
 Notebook Compaq Presario 442 Core® I3 6157u 480gb 4gb Linux,1.649,Notebooks,,,,Compaq
Macbook Apple Air M1 2020 8-core 8gb Ssd 256gb 13 ,6.499,Notebooks,,,,Preço Baixo Brasil
Notebook Acer Aspire 5 A515-56-740v I7 Gutta 8gb 512gb Sdd,4.599,Notebooks,,,,Acer Brasil
Ideapad Gaming 3 R7 16gb 512gbssd Gtx 1650 4gb 15.6  Fhd W11,5.451,Notebooks,,,4,Lenovo
Notebook Barato 8gb Ddr3 Hd500gb 645 G2 Detalhes Na Carcaça (Recondicionado),954,Notebooks,,,5,BIRO188
Notebook Vaio® Fe14 Core I7-10510u 512gb Ssd Windows 11 ,4.549,Notebooks,,,5,Vaio
Notebook Acer Aspire 5 Core I7 10ª Linux  8gb 512gb Sdd 15 ,3.799,Notebooks,,,,2Eletro
Notebook Pentium Compaq Ssd 240gb 4gb Linux Debian 10 Cinzaz,1.299,Notebooks,,,5,SafeGamer
Notebook Vaio® Fe15 Core I5-1235u 256gb Ssd Windows 11 Home,3.549,Notebooks,5.0,4,,Vaio
"Notebook Samsung I5 1135g7 8gb 256gb Ssd Tela 15,6  Branco",5.599,Notebooks,5.0,6,5,Fast Shop
Notebook Pentium Compaq  4gb Ssd 240gb Linux Debian 10 Cinza,1.199,Notebooks,,,,INPOWER
Notebook Vaio® Fe15 Core I5-1235u 256gb Ssd Windows 11 Home ,3.249,Notebooks,,,,Vaio
Notebook Asus M515da-br1213 Cinza,"2.638,09",Notebooks,,,,Asus
Notebook Positivo Master 14 Fhd I5-1155g7 Ssd 256gb 8gb Shell Efi Cinza Escuro,2.199,Notebooks,,,,INPOWER
Notebook Hp Intel I5 4300u Elitebook 840 G1 8gb 240gb Ssd (Recondicionado),"1.759,91",Notebooks,,,5,KALEXVENDAS
Notebook 2 Em 1 Tablet Duo Q432a Intel Atom E 4gb Memória,"1.085,97",Notebooks,5.0,2,5,FENIX+REPAIRCENTER
"Notebook Multilaser Legacy Book 14,1 64gb Celeron 4gb Win11h",939,Notebooks,,,5,INPOWER
Notebook Asus Intel Celeron 4gb 128gb Win 11 E410ma-bv1871x,1.699,Notebooks,,,5,Siberiano
Notebook Lenovo Thinkpad T14 Core I7 11th 32gb Ssd 1tb M.2,8.399,Notebooks,,,5,BELLA+INFORM%C3%81TICA
Notebook Ideapad Gaming 3i  I7 16gb 512gb Ssd Rtx 3050 W11p,6.955,Notebooks,,,4,Lenovo
Notebook Ideapad Gaming 3 R7 16gb 512gbssd Rtx3060 15.6  W11,"7.019,03",Notebooks,,,4,Lenovo
"Notebook gamer Acer Aspire Nitro 5 AN517-52 preta e vermelha 17.3"", Intel Core i7 10750H  8GB de RAM 512GB SSD, NVIDIA GeForce GTX 1650 144 Hz 1920x1080px Windows 10 Home","5.631,12",Notebooks,,,4,LIESCHCOMERCIOEINFORMATICA
"Notebook Dell Vostro 5481 cinza-urbana 14"", Intel Core i7 8565U  16GB de RAM 256GB SSD, NVIDIA GeForce MX130 60 Hz 1920x1080px Windows 10 Pro","5.129,10",Notebooks,,,5,IMPERIUMS GAMES
"Notebook Lenovo, Intel Core I7 12gb, 256gb Ssd, 15,6 , Prata","4.154,90",Notebooks,,,,Fast Shop
Macbook Pro I5 7360 2017 Ssd 256gb 8gb Mem Tela Retina A1708 (Recondicionado),4.131,Notebooks,,,5,BIRO188
Notebook Vaio Fe15 Amd Ryzen 7-5700 Windows 11 8gb 256gb Ssd,3.749,Notebooks,,,,Vaio
Notebook Dell Latitude 3490 I7 8ª 16gb 512g +500g Mostruário,3.499,Notebooks,,,5,MEIONOVO+INFORMATICA
"Notebook Asus Vivobook X1502za-bq655w I5 8gb 256ssd W11 15,6",3.414,Notebooks,5.0,2,5,Asus
Notebook Vaio Fe15 Amd Ryzen 7-5700 Windows 11 8gb 256gb Ssd,3.469,Notebooks,,,5,Vaio
Black Friday! Apple Macbook Air 2015 Core I5 8gb 256gb Ssd,"3.255,98",Notebooks,,,5,RAZA.TECH.INFORM%C3%81TICA
Notebook Vaio Fe15 Amd Ryzen 5-5500 Windows 11 8gb 256gb Ssd,3.249,Notebooks,,,5,Vaio
Notebook Vaio Fe15 Amd Ryzen 5-5500 Windows 11 8gb 512gb Ssd,3.099,Notebooks,,,5,Vaio
Notebook Dell Inspiron 3511 I3-1115g4 8gb Ddr4 Ssd 256gb,"3.233,40",Notebooks,,,4,PCOUTLET_SSA
"Notebook Asus Vivobook 15 Core I3 8gb 512ssd W11 15,6 Prata","3.059,10",Notebooks,,,5,ACBZIMPORTACAOECOMERCIOLTD
Notebook Vaio Fe15 Amd Ryzen 3-5300 Windows 11 8gb 256gb Ssd,2.749,Notebooks,,,,Vaio
Dell Latitude 3490 Core I5-8250 1.6ghz 8 Gb Ram  256 Ssd,"2.699,10",Notebooks,,,5,MEIONOVO INFORMATICA
Notebook Lenovo Intel Core I7 6ºgeração 16gb Ssd 480gb (Recondicionado),"2.375,12",Notebooks,,,5,SANDRAMENDESSPETANIERI
Notebook Dell Latitude E7250 I7 5ª 8gb Ssd 256gb Mostruário,2.850,Notebooks,,,5,MEIONOVO+INFORMATICA
Notebook Dell Latitude 3490 I5 7ª 8gb 256g + 500g Mostruário,"2.438,33",Notebooks,,,5,MEIONOVO+INFORMATICA
Notebook Dell I5 7ª Ger 8gb Ram 256gb Ssd Win 11 Pro 13 Pol,2.421,Notebooks,,,5,BH+MEMORY..
Notebook Compaq Presario 5320 Qualcomm® Snapdragon® 7c Gen2,"2.143,45",Notebooks,,,5,Compaq
Notebook Lenovo Ideapad 3i I3-1115g4 4gb 128gb Ssd W11 15.6 ,2.255,Notebooks,4.6,14,4,Lenovo
Notebook I7 8665u 256gb 8gb Ddr4 Ssd Hdmi Modem 4g Usbc 5300 (Recondicionado),2.790,Notebooks,,,5,BIRO188
Notebook Acer Aspire 3 A314-35-c1w1 Celeron 4gb 128gb Sdd,1.999,Notebooks,4.6,34,5,Acer Brasil
Notebook Hp Intel I5 4300u Elitebook 840 G1 8gb 240gb Ssd,2.199,Notebooks,,,5,IMPERIUMS+GAMES
Notebook Hp Corel I5 4ªg 840 G1 8gb 1tb Bateria Nova,"1.637,82",Notebooks,,,4,BUSCOU_COMPROU
Notebook Positivo Motion C41tei Intel Celeron Linux -dourado,1.399,Notebooks,,,5,Positivo
Notebook Positivo Motion C464g-14 Celeron 4gb 64gb Windows11,1.299,Notebooks,,,,Positivo
 Notebook Barato N40i Positivo 4gb 500gb - Vitrine ,"1.439,20",Notebooks,,,5,FB.SHOP+ELETRONICOS
Notebook Dell E6440 Intel Core I5 8gb Ssd 120gb Hdmi Wifi (Recondicionado),"1.599,94",Notebooks,,,4,BUSCOU_COMPROU
Notebook Ultra Ub235 Celeron 4gb 120ssd 14  W11 C/ Office365,1.399,Notebooks,4.6,96,5,VIKING
"Notebook Positivo Motion Grey 14,1 Hd Celeron N3350 128gb",1.398,Notebooks,5.0,1,5,INPOWER
Notebook Positivo Intel I3 6º Ger. 4gb Hd De 500gb 14'' Wifi,"1.377,49",Notebooks,,,5,FENIX+REPAIRCENTER
Notebook Hp 8gb Ddr3 Ssd256 Ssd Radeon Vídeo Probook 645 G1 (Recondicionado),1.690,Notebooks,,,5,BIRO188
Notebook Compaq Presario 420 Intel 4gb Ssd 120gb 14'' W10,1.999,Notebooks,,,,2Eletro
Notebook Compaq Presario 421 14 Pentium N3700 120gb Ssd 4gb,1.299,Notebooks,,,,INPOWER
Notebook Positivo 14'' Intel Quad-core Ssd 32gb Memória 2gb,"1.029,36",Notebooks,,,5,FENIX+REPAIRCENTER
Notebook Multi Legacy Cloud Intel Quad 4gb 64gb Win 10 Cinza,989,Notebooks,,,5,Siberiano
Aquecedor De Carro 12v 150w Aquecimento Resfriamento,"115,31",Notebooks,,,5,ZLIANDABR
Slot De Unidade No Gravador De Laptop Windows Para Windows P,"135,99",Notebooks,,,5,CNME1ROCKIBLE-BRR
"Notebook Lenovo E14 G2, I5 1135g7, Intel 16gb,512gb Ssd ","5.524,15",Notebooks,,,5,PRIMESHOPGOI%C3%82NIA
Notebook Lenovo Ideapad 3i 15iml05 I5 10g 8gb Ddr4 240gb M.2 (Recondicionado),"2.299,99",Notebooks,,,5,INFOPRIMEINFORMATICA
"Macbook Pro De 13.3 Chip M2 Apple, 16gb Ram, 256gb Ssd","13.489,05",Notebooks,,,5,DVASHBRASIL
Notebook Lenovo V14 I7 12gb 512gb Ssd Mx350 W11 Home 14 ,4.793,Notebooks,,,4,Lenovo
Oferta Notebook Positivo Dual Core N40i 4gb 500gb Hd Top,"1.439,10",Notebooks,,,5,FBINFORMATICAMARIA
Notebook Asus Core N4020 4gb 128gb Ssd W11 14 ,1.920,Notebooks,4.7,3,5,Asus
44 Peças 1:10 Rc Truck Ball Head Para Arrma 4x4 Granite,"93,14",Notebooks,,,5,CNPRASKU-BRR
"Refrigerador De Laptop, Refrigerador De Tecnologia De","111,58",Notebooks,,,5,CNROCKIBLE-BRR
"Notebook Multilaser Ultra Intel Pentium 4gb 500gb 14,1 Ub322","2.199,90",Notebooks,,,,O Pescador de Ofertas
Notebook Positivo Intel Dual Core 4gb 32gb Novo Vitrine,"1.198,80",Notebooks,,,5,FB.SHOP+ELETRONICOS
"Macbook Pro 16.2 M2 Pro, 12cpu 19gpu 16gb Ram 512gb Ssd, 12x","21.110,32",Notebooks,,,5,DVASHBRASIL
Notebook Dell Latitude 3470 Core I5 6200u 4gb 500gb Hd (Recondicionado),"1.804,99",Notebooks,,,5,INFOPRIMEINFORMATICA
Notebook Hp Intel Core I5 10ger 16gb 256gb Ssd - Promoção,"3.519,12",Notebooks,,,4,LMINFORMATICASM
"Macbook Pro 16.2 M1 Max, 10cpu 32gpu 32gb Ram 1tb Ssd, 12x","26.047,12",Notebooks,,,5,DVASHBRASIL
Notebook Dell Latitude 5300 Core I7 8th 8gb Ram 512gb Ssd M2,"2.966,86",Notebooks,,,5,ELO-DIGITAL+TECNOLOGIA
Notebook I5 4gb Ssd 256gb Usb 3.0 Usb C Hdmi Win 10 Pro T470 (Recondicionado),"1.429,35",Notebooks,,,5,BIRO188
Notebook Asus Vivobook 15 Core I3 4gb 256ssd Linux Prata,2.537,Notebooks,,,5,Asus
Notebook Lenovo Thinkpad T480 I5-8350 8gb 256gb Touchscreen,"2.069,10",Notebooks,,,4,LECTRO+INFORM%C3%81TICA
